SH.H2O.SMDW.ZS,IT.NET.USER.ZS,SP.POP.0014.TO.ZS,SP.DYN.LE00.MA.IN,NE.CON.PRVT.PC.KD,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.POP.DPND.YG,IT.NET.BBND.P2,SP.DYN.CBRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,NV.AGR.TOTL.ZS,SH.SGR.IRSK.ZS,SN.ITK.MSFI.ZS,SP.DYN.TFRT.IN,SH.H2O.BASW.ZS,EG.CFT.ACCS.RU.ZS,SH.STA.BASS.ZS,SH.DYN.NMRT,EG.CFT.ACCS.ZS,SH.STA.STNT.ME.ZS,SP.ADO.TFRT,IT.MLT.MAIN.P2,SP.DYN.AMRT.FE,SP.DYN.IMRT.MA.IN,SP.DYN.IMRT.IN,SH.STA.BASS.RU.ZS,SP.DYN.IMRT.FE.IN,SP.DYN.AMRT.MA,SP.POP.65UP.TO.ZS,SH.STA.BASS.UR.ZS,SH.DYN.MORT.MA,PA.NUS.PPPC.RF,SH.H2O.BASW.RU.ZS,SH.DYN.MORT,EG.ELC.ACCS.ZS,SH.STA.SMSS.ZS,SH.DYN.MORT.FE,SH.DYN.1014,SP.POP.DPND.OL,EG.ELC.ACCS.RU.ZS,SH.DYN.1519,EG.CFT.ACCS.UR.ZS,SN.ITK.DEFC.ZS,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.URB.GROW,NV.SRV.TOTL.ZS,SH.H2O.BASW.UR.ZS,NY.ADJ.DPEM.GN.ZS,SP.POP.DPND,SH.DYN.AIDS.FE.ZS,TM.VAL.MRCH.HI.ZS,SH.DYN.2024,SH.DYN.0509,SE.PRM.TCHR.FE.ZS,SP.POP.1564.TO.ZS,FB.ATM.TOTL.P5,SH.STA.SMSS.UR.ZS,EG.ELC.ACCS.UR.ZS,SN.ITK.SVFI.ZS,SE.SEC.TCHR.FE.ZS,SE.SEC.ENRR.MA,FD.AST.PRVT.GD.ZS,FM.AST.PRVT.GD.ZS,NE.CON.PRVT.ZS,SH.STA.ODFC.ZS,SE.SEC.ENRR,FS.AST.PRVT.GD.ZS,SE.TER.ENRR.FE,SE.TER.ENRR,SE.SEC.CMPT.LO.FE.ZS,SE.ENR.TERT.FM.ZS,DT.DOD.DSTC.ZS,NY.GDP.FRST.RT.ZS,SH.TBS.DTEC.ZS,SP.POP.GROW,SH.TBS.INCD,TM.VAL.TRAN.ZS.WT,TM.TAX.TCOM.IP.ZS,NV.MNF.TECH.ZS.UN,SH.STA.ODFC.RU.ZS,SE.SEC.ENRR.FE,FB.CBK.BRCH.P5,SP.RUR.TOTL.ZG,EN.URB.MCTY.TL.ZS,SE.TER.ENRR.MA,BM.GSR.TRAN.ZS,SE.PRE.ENRR,SE.PRE.ENRR.MA,SE.PRE.ENRR.FE,SE.SEC.CMPT.LO.ZS,TX.VAL.MRCH.WR.ZS,IT.NET.SECR.P6,TM.TAX.MANF.SM.AR.ZS,FM.LBL.BMNY.GD.ZS,FR.INR.LNDP,IC.BUS.NDNS.ZS,NE.EXP.GNFS.ZS,GDP.PCAP.LOG,country,year
0.5453589727558887,-0.20374557220104567,-0.8627200847039979,0.43798578362645235,0.633372325877927,0.4717690108874278,0.4814145100739702,-0.8181653932746761,0.12447302207329966,-0.9919354161762796,0.6995668204275857,0.6534886177978829,-0.16542086330704925,-0.39731603432663243,-0.2535869034880869,-0.833991305568279,0.2995296816857833,0.22353964207631305,0.29746234652888376,-0.15146089996282858,0.08052150327755193,-0.6236138137654252,-0.6436339825773225,0.9499663923006167,-0.8692113123773518,-0.017555731328374836,-0.005270771247450016,0.18422386531257656,-0.006789388016766126,-0.7887084042679893,0.7194093815942861,0.03270025937322754,-0.01525814406396359,0.8652237212050823,0.19150659901235645,-0.0028741374255926416,0.5631079740485133,-0.32842438530403795,-0.008758471871633883,-0.15973240481429424,0.606903346208045,0.5614271493497636,-0.13663782114843878,-0.022433639181905784,-0.37717235324202186,-0.7381047237548144,0.7381047237548155,-0.6143009910030061,0.26028654863970097,0.4899085494086649,-0.3437807495368884,-0.6844835836195422,0.12249135253354408,1.3954390583843168,-0.11876769766522653,-0.07212796882026087,0.6308891742681247,0.6635161991784134,1.4586825469932896,-0.1557598273406295,0.4502336397365331,-0.11350992378061076,0.04054215217390045,0.01568298608545246,0.12305400426275911,0.1150582269323876,-0.41432148265842195,0.03881091618128449,0.009821644946239314,0.02419301549021076,-0.006208271481766801,-0.18382358839510082,0.1228734475720515,0.08483948499899785,0.7711610889446632,-0.014802464847912073,0.6782583332267949,-0.5254325611548541,-0.7308010381018774,-1.163632626631612,-0.9385851935025916,-1.2215150336517062,-0.12379255663339579,-0.01220308206733398,-0.10823641024596083,0.10844564313779372,0.05149320183701532,0.022364499994917828,-1.180129627327533,0.0021926434804999885,-0.02277016921509234,0.018408722381507987,-0.000577214331112456,-1.1340053019538676,-0.3658961929868555,1.0662719301141148,0.0911134875603925,-0.609443445148307,-0.7974072882321817,1.002624451843519,4.500384150149453,ABW,2019.0
0.5888805123359095,-0.20776241756940694,-0.9027660745431104,0.3763375657950738,0.6930844035053644,0.39888680348749544,0.41156558940758503,-0.842278700356449,0.12291263290537552,-1.096959934232041,0.6535150738846306,0.6132770859712191,-0.1641249884144091,-0.3139110172372631,-0.07078252107048942,-0.9584537520042834,0.29684839831370535,0.2099025019659083,0.29668230892767006,-0.07099456783117025,0.0926274471495539,-0.5390669840611249,-0.7054338819171457,0.9474013773146545,-0.8489797291281863,-0.018907193079555063,-0.0052184601125246305,0.17478591926892245,-0.00561361651551103,-0.790916303980761,0.8191871830943365,0.022105132402833863,-0.015592264652821201,0.6779327781739347,0.2809929019138615,-0.003126353454720236,0.5631079740485133,-0.4256868030153738,-0.008985105607888809,-0.139280305822442,0.7081880122608746,0.5614271493497636,-0.17877369133247076,-0.04502144993623123,-0.19131554216589336,-0.731725580032355,0.731725580032356,-0.7928794018580778,0.25133539864535265,0.419484162586808,-0.4894755234593931,-0.6510931257571866,0.19698724274874435,1.3339170734895207,-0.049269371254937605,-0.05972170795407174,0.7020989506900281,0.623568482804619,1.3501537021443972,-0.1761341374693312,0.4502336397365331,-0.24669288390766284,0.1813317512939799,0.012028787278728678,0.566311627061326,0.557685015305811,0.05030208328877738,0.04475606012699468,0.018442113871417837,0.4275331347997027,0.004487200961874674,-0.30847267195891903,0.11078038350111348,0.19569046143646376,0.737362044285436,-0.136960638429167,0.6782583332267949,-0.7841210693642472,-0.7389588233098471,-1.2431046955229959,-0.6640624984693178,-0.941867376872561,-0.13271478800691922,-0.011115461370780304,-0.3456194672513144,-0.10336646313913396,-0.07099142391373599,0.04980703228089127,-1.2487147641680618,-0.005403749546452721,-0.01960642239871572,0.02003635580894099,-0.0015613808390576248,-1.1420619107641914,-0.35999233423964183,0.015455988982742287,0.6094306704307464,-0.25230229951352434,-0.3086681935199185,0.32738711008792926,4.388950896823728,ABW,2020.0
-0.9363368819179814,-1.4311600987345918,1.4520945008810529,-1.1766164409104083,-0.748760003010054,-1.1781136819823352,-1.1806340893030183,1.505849263858759,-0.9983405531435927,1.5630657916707955,-1.2222511834173662,-1.1204396850387681,0.2120490267818305,1.747311318695943,1.7005802109487869,1.4827877677748598,-1.994970724411993,-1.2490881522564397,-1.661091491299604,1.204890339334256,-1.300203563958899,1.2683900624661213,1.434843714030174,-0.9147813618828697,1.1048715759984358,1.2661253484924169,1.2531025758320684,-1.4081720368645756,1.2347692119191627,1.0611636877186694,-0.9450453205389775,-1.4503945872150528,1.2424542509508778,0.7304641610763226,-1.706182990540012,1.2208078806891753,-1.810701280368548,-0.07534804844644744,1.1952691675906684,1.1802159043269203,-0.847832359429362,-1.746801371545385,1.5837860751745214,-1.1202619877210953,1.4564671034363177,-1.0426873946493762,1.042687394649377,1.4908878500725993,-0.3729863957547923,-1.422265100601902,0.22106659807574813,1.489280535318086,1.2237525407510748,-0.5245957221901011,1.3766530110620503,1.2414122745271923,-1.2979506026398466,-1.4001088211897192,-0.8651044422347517,-0.23515849909157416,-1.6102240362294202,0.6945045609175352,-1.3248879975443808,-1.8108724833834329,-0.39287538173743575,-0.3988367032601816,0.13913407241836395,0.6785931304988857,-1.897016172011817,0.11826504354986692,-1.4098174028571842,-1.3480823014520233,-1.8868073381011454,-1.114117455146131,-0.7211858131810571,0.4368345775656925,-0.2186572970638197,1.2977348947862513,-0.5619198106591907,0.4784773469017033,-0.5945082112278638,1.18851885399316,0.4938742597698737,-1.9549047661290602,-0.8353082697332166,1.1451245812121273,-0.6580368979254001,-1.2514234910891486,0.5853120884457238,-1.3059325267957025,-1.273732098303253,-1.307214363471407,-1.7375766875365677,-0.160915381539771,-0.36880213871801854,0.06657671347270548,-0.4096724535203942,0.37670156408161914,-2.019527371757639,-0.5568368240499099,3.1796294956359983,AFE,2019.0
-1.209974428774597,-1.3582636422455328,1.4295872305173343,-1.240315580677873,-0.753976712321617,-1.2275524765246923,-1.239415964428268,1.4724137941728046,-0.990959949277615,1.5200113063995981,-1.303968104984235,-1.2305463078557157,0.4000571029484737,1.6852040592273874,0.8862085265207557,1.431767573093835,-1.9475359970709116,-1.2457464265261537,-1.6546476722798993,1.1620660161768177,-1.2907748543272533,1.226146905347819,1.391501120845526,-0.9159232117973968,1.1735648037919555,1.2111608613822786,1.1973569265360864,-1.404160322337342,1.1799642788650737,1.151478931445024,-0.9420033737596971,-1.452417245944184,1.1801914494362284,-0.11013926302628876,-1.672314779759381,1.157219911354686,-1.7455180992222463,-1.3961026304705644,1.1300533776273862,1.1465475895596937,-0.846433968991049,-1.7212939378753054,1.517636202994423,-1.1172243595999363,1.5897945161806357,-1.0219005429639019,1.021900542963903,1.4767246947943506,-0.42511605607556324,-1.3958579523544365,0.2569281990049271,1.445069137249767,1.2390299710938013,-0.6450358486625793,1.338122903708183,1.1901059198173503,-1.2766759890549444,-1.366038404034886,-0.8723091201636358,-0.1764809479571421,-1.5633245915660785,1.0992126651503857,-1.3274899609715807,-1.8120718513026146,-0.37988801496076935,-0.3857367920322452,0.13233920376570923,0.6170849002701344,-1.893698624967498,0.03186293444655594,-1.3953351944416617,-1.3329895600682686,-1.8682856355755162,-1.0605092378799663,-0.23505859056868678,0.5580005849822781,-0.46704165125292935,1.2871902121539416,1.2966102275966034,0.3373386012262192,1.0123284919378865,0.1735878172633519,0.44320822447062797,-1.9473660090320553,-0.8164435923842438,1.1302625728388394,-0.6510042556580156,-1.2364867868683689,0.44788182173081814,-1.275045947303135,-1.2432372777134755,-1.2761579186762535,-1.730475944619159,-0.20122497250004848,-0.3692236635992281,0.07185066482347303,-0.3243900794310607,0.21749366692417035,-0.7744369883977552,-0.6109392825427457,3.13466811868504,AFE,2020.0
-1.5441096856090621,-1.6792606145223554,1.6886525410361046,-1.2670316296269857,-1.3149180611739832,-1.1191270313485833,-1.2060023676627036,1.8358618686857608,-1.0351666038698588,1.7784410601054275,-1.016874843687211,-1.132551795817306,1.4738628789760861,0.39088680633502687,1.3479561401625182,1.782039245608358,-1.0939643875122609,-1.0647767141173272,-1.0044210383749863,2.2945438018174436,-0.9585772807857433,1.4329994249864344,1.1164447781089113,-0.9411407419836447,0.7560141403084961,1.310059769515518,1.3704938475226807,-0.7560394877660865,1.4396166613207015,1.0922148364865838,-1.0540671101278583,-0.6306102364184243,1.1540136036003532,-1.2990887265816384,-0.8150318279592247,1.1864391507353553,0.46548325658830253,0.14307054962932778,1.22379225446172,-0.23341440436870448,-0.9603339428176624,0.46583948956603755,2.3706818091010295,0.17929952055095322,1.6235578723651323,-1.4897452873971757,1.4897452873971766,1.382298426637319,-0.13274711866906622,0.4240369570011573,1.5477205968831234,1.7923754390337516,-0.5644062398123028,-2.2271183548218874,2.233062106530999,-0.15413300883641748,-1.9571866368038522,-1.6760849533982023,-1.0371704058116311,0.3395406044199153,0.41184259917464305,0.7110762669079922,-2.5925602063182565,-0.24182281904707786,-1.2212609178733782,-1.2259931568489897,0.04914889973360619,0.37105688475244303,-0.03286504746045063,-1.1978293278077463,0.15646426851809725,-0.42480255264329986,-1.885256576795419,-2.309118322882815,0.4013181282021492,-0.35396534862073553,-0.019311809365822743,1.4747404944714413,0.6545392135787811,2.725650271064088,0.44815572817774824,-0.9454818386952566,0.14125371736697973,0.23130817466456619,-0.9861667641848046,1.5433558885912542,-0.857058520157721,-0.2607598186619122,2.76791940718158,-0.04123419955708585,0.07455019236625206,-0.08585379141582906,-1.1410652441946076,2.3410640064214783,-0.40950330011361924,-0.04102623964875848,-0.6982992503076576,0.7558771554837591,-3.648589126403032,-0.004390977749598518,2.6994237475303957,AFG,2019.0
-1.5177874188387819,-1.6494027112435676,1.642149961820783,-1.368387760690366,-1.090659921188558,-1.2797258777431217,-1.3377174752050278,1.759113747439933,-1.0341199907254304,1.736370427872666,-1.275023584556507,-1.3134259893278204,1.574558496346016,0.10719143900876793,1.63749606850228,1.6892722047864914,-0.9196322793078999,-1.045475109041549,-0.9509765348927881,2.19760762666022,-0.923744954690824,1.3383112233538585,1.051456377251136,-0.9401167539468551,0.9992847938124348,1.2374653358523218,1.2911271735996548,-0.7146294154495196,1.357510478284278,1.225093082580584,-1.0541869376803028,-0.5596891803031382,1.079851661361665,-1.2230302719105657,-0.6869093255592135,1.1109364163855238,0.46548325658830253,0.32856705584551327,1.1426648545619138,-0.2732558917701163,-0.9643662521890791,0.46554796569514,2.2623957380071724,0.18823982797786626,1.8970708372186469,-1.4782543794997658,1.478254379499767,1.5505724458858123,-0.1983058645490689,0.6886643095222419,1.6029162455148822,1.6890597434917527,-0.55864638839021,-2.175315685032341,2.1944515874636945,-0.17951147309510207,-1.856028424933084,-1.5988658185120639,-0.8362508503095036,0.1423622076526455,0.41184259917464305,0.9248177453994978,-2.0506467679636597,-0.07848667529805918,-1.2261314008387039,-1.2297757443413608,0.058765373196383655,0.31617335096057175,-0.036240644156287985,-1.2012761803945005,-1.4848123463023024,-1.2996490490578463,-0.5483884192812684,-2.9130552535828076,0.2707658820642916,-0.3371504727142447,-0.6632227102205467,1.658930940769623,0.6545392135787811,3.282871612352932,0.4165537375002292,-0.9454818386952566,0.09604638871481624,0.02365232336552231,-0.9175340247410039,1.6701697507006656,-0.8604277271605066,-1.0614057579609166,3.2577397157781496,-0.009487835829764823,0.035718481380388294,-0.014567583521309775,0.0023897546387582984,2.2335007603077615,-0.40927361141984947,-0.04933091373965439,-0.6547743207937331,1.1190586296049982,-3.1389566996591394,-0.004904580261435529,2.713378428719265,AFG,2020.0
-1.184176184431974,-1.1268894038647794,1.7977558736250072,-1.3534468170674778,-0.7042681602236763,-1.3455133569890776,-1.3546142617281345,2.0337225377630963,-1.0145834356437125,2.108822241904391,-1.315472782108516,-1.2435004528159963,-0.24745336111297953,0.729815831511895,1.7843641480949128,2.2242288068592555,-2.1142397437623357,-1.2312530578959155,-0.9189853118294046,1.5093607830439308,-0.48700117365452866,1.5197969431496294,2.5285880316898144,-0.9394521927814178,1.0521622367880787,1.6149563909009421,1.5874294229122847,-1.3523887832349184,1.5393170264363591,1.0904112001015027,-1.0303891246921697,-0.6177361741086304,1.743938144135376,-0.9603132710889468,-2.4882779640554666,1.7293397643936677,-1.744109117967802,-1.197054684392127,1.7066934443415183,1.6789769908990655,-0.9206191862644809,-2.4021309253925467,2.2082527024602436,0.048175011622894295,0.7747245331645713,0.2179641609006649,-0.21796416090066337,1.6877075302957527,-1.2483904675072075,-2.9347724993534534,0.058357221801756454,2.0775553403589564,1.6012978948945564,0.281472904142625,2.348893663732911,1.8253872033409797,-0.5054489185548692,-1.8821893538358656,-0.7028989504807401,0.020859539705569682,-1.678381903234225,1.2731371918300995,-0.5293804876232524,-0.12294597140778013,-0.9555773790287182,-0.9581959484500508,-0.7714635128169861,0.9139333129155842,-0.04021683514022596,-0.9336578965966827,-1.363392531594242,-1.2974106490958035,-0.36413544563365885,-1.002268178117551,-0.5581113116045332,-0.31177482130127016,-0.5022449850068657,1.8710596796549694,1.8559584896615793,0.3257019726033049,1.2477971779826742,-1.2421999181300858,2.13312801051382,0.05854579657080951,-0.47386699400492216,0.8670250806054082,-0.07651336868478281,-1.19810523108115,0.38689760110970034,-0.010708540523106855,-0.042576241607065864,0.027788170942392856,-0.00863687716218317,-1.002996691528463,-0.40992359755494134,0.24318328154485702,-0.7227958581739644,1.065542345099328,-1.1062866474797977,-0.015427276901169875,3.330867872249776,AGO,2019.0
-0.8985220246816388,-0.9925288391102337,1.786310480902971,-1.406345833678245,-0.713677910584444,-1.3377736535483766,-1.3794937820416844,2.014881320637564,-0.9938111949641661,2.0627979839919246,-1.3203965041388614,-1.3431333158148704,-0.13507622394133165,0.8324244553753032,1.9606058436060723,2.1693416410396513,-2.095561356739727,-1.2288403572614435,-0.909441195802988,1.4511990779495967,-0.4682453057572644,1.543468993557774,2.4909222373354676,-0.9411403421946561,1.0311440063165886,1.5230034415942268,1.4974805257995223,-1.3523887832349184,1.4572108433999356,1.1721656838321666,-1.028297581941235,-0.6177361741086304,1.6495502176497725,-1.2098032765059414,-2.4882779640554666,1.6250740836248525,-1.6911452168487053,-0.8099701527643169,1.5907971587703666,1.5992940160962417,-0.9190159640595588,-2.3421823446875596,2.0999666313663856,0.03923470419598083,1.0482374980180857,0.24533955912684785,-0.24533955912684663,1.5868880512490284,-0.9963723777716121,-2.9347724993534534,0.030108916341562635,2.0538570534530187,1.6243373005829276,0.41282654329947144,2.252367366064651,1.7238733463062412,-0.3936106302191808,-1.8654443206968359,-0.7134210223189614,-0.010958052688626818,-1.568450527015896,1.5502094787635328,-0.2874919231095747,-0.15024210266099997,-1.0182287403722283,-1.0177693412913331,-0.6225679881718528,0.8860921036801921,-0.029874632105175165,-0.9877721826940709,0.032157210739298364,-0.2282674092759957,-0.35660804304313276,-1.1812356541485782,-0.16445295079979827,-0.21687935376877926,-0.9315189189100149,1.767711583483637,1.692802785502187,0.2406575061651642,1.4519149447359558,-1.2421999181300858,2.13312801051382,0.0986190385830153,-0.5209305764151728,0.7935800592465968,-0.0735406163749201,-0.2694933899884607,0.27613663085352413,-0.02989862187240704,-0.03532750199417009,0.021671644629870142,-0.011796033894134248,-0.9767234206108998,-0.4097568234451108,0.6645004261950841,-0.6482695191667978,1.1680777667869964,-0.9811765301798416,-0.1780401311323454,3.205202597918334,AGO,2020.0
-0.08249499966783355,0.22232919807436224,-0.9604099342846625,0.9605150011404536,-0.4786482239132177,0.8143798831957739,0.8850747487440839,-0.8866853872956633,-0.04964310887618982,-0.8697785201751285,0.9452031085800535,1.1241277262966383,0.7633924630195641,-0.4617807033245049,0.1184605024299061,-0.8896515300613991,0.3706596100278574,0.09693864138108294,0.7911732288030241,-0.506911660226324,0.34897465262353367,-0.6106875935833358,-0.744551351759341,-0.47052919756478667,-1.0640785789826188,-0.6354710526581399,-0.6348374469324396,0.9664443485081473,-0.6364968240288709,-1.3099282223774054,0.8810709320506308,0.7913968969533121,-0.6393569996261161,-0.6939949202766108,0.5789279679419784,-0.6292218419629741,0.5631079740485133,-0.43391928361347043,-0.6189586861195913,-0.5521463035799994,0.7603905204112386,0.5614271493497636,-0.7966857703943087,0.4773097681147241,-0.5079569571829429,0.008931027531599568,-0.008931027531598365,-0.41881770942140034,-0.7232198276127231,0.12710740908217377,-0.49194041826024526,-0.6758531853406314,-0.7314419310529913,0.43815680220362313,-0.875084678386987,-0.5601884369753707,0.6397356024999687,0.6531788696439749,-0.4716196587651434,-0.3754185805099022,0.4502336397365331,-0.15972234916851263,0.562837195986972,0.09110462788580724,-0.5459216185270829,-0.5499376332371677,1.0816323499641918,-0.5392538592785534,0.09235246471850161,-0.5238863210264288,0.47204473774441763,0.32592332617913516,0.3727554589923392,0.7890312924049667,-0.4231983881145008,-0.42509576032718355,0.6782583332267949,-1.2402965967957384,-0.6284579145837131,-1.3451979381085593,-1.139451754731085,-1.191446869610816,-0.65414964956161,0.08926798731263236,0.15315444743229922,-1.7007699039384359,-0.5320197653162788,0.08901431286649886,-1.3645856918745531,0.15771933439386213,0.17414742931069332,0.16125852479144479,0.33804745732065744,-0.34675752532236814,-0.38599879453362324,-1.0685463853043031,0.1330358937892985,-0.20170730388193078,-0.509579043637578,-0.3150426764797688,3.7320893143912204,ALB,2019.0
-0.08220566345883464,0.35994748363767465,-0.9873663717942047,0.6191615504409415,-0.4897408555269698,0.5576797190792042,0.5800012723859527,-0.9027186685084547,0.11811360399685279,-0.8756582711859723,0.7981617924740847,0.7981470179936146,0.8475846984862025,-0.49714699495179726,-0.003230192089703889,-0.9004743514906168,0.3909858870447589,0.1295100999464588,0.7953145242181948,-0.49721804271060155,0.3650511108211886,-0.6738130613383866,-0.7533910185692737,-0.5086482689151042,-0.8904262046544233,-0.6354710526581399,-0.6348374469324396,0.9688757300052073,-0.6364968240288709,-0.8903339854135994,0.9516305802724291,0.7971727606033832,-0.6393569996261161,-0.671244120964322,0.6114447646312521,-0.6292218419629741,0.5631079740485133,-0.43007595677171206,-0.6150954766005529,-0.5919877909814113,0.8327936745722176,0.5614271493497636,-0.8237572881677732,0.49519038296855056,-0.5456828833696344,0.04623423221326589,-0.04623423221326468,-0.5540355724374191,-0.7247226225914611,0.13262522952680095,-0.4859486337150467,-0.6504038211122067,-0.7141623767867133,0.36331526989500557,-0.875084678386987,-0.5601884369753707,0.6664278797318005,0.6226699021383812,-0.44303287399439967,-0.3716500520000179,0.4502336397365331,-0.24680221077616316,0.6067350715799665,0.04441899380704309,-0.4546019600098641,-0.45880545996102207,1.1152077440150228,-0.5392538592785534,0.061846042782754185,-0.4395946267682645,0.4148949192630781,0.26100878230231944,0.42578937707595643,0.8226646993567448,-0.43691486298250976,-0.4264143797168864,-1.0924966441236958,-1.3609632605512956,-0.6284579145837131,-1.0161187142805164,-1.139451754731085,-1.191444101501802,-0.65414964956161,0.07724194149251055,0.1463993903929272,-1.78143141244942,-0.5902334909139617,0.020715075682933553,-1.0571905531113879,0.13838194197409825,0.15012764980646762,0.14724897474525186,0.33285528425370364,-0.2915616303024818,-0.38226347157856394,-1.070718123163325,0.33963251865375227,-0.21453462336264606,-0.5334252436729965,-0.5866689871986336,3.72690321129149,ALB,2020.0
